67
107
68
74
554
9
53
80
10
52
472
380
11
179
361
46
471
227
60
97
76
12
446
178
189
32
70
372
75
55
342
149
21
190
437
22
36
89
177
6
459
104
492
381
33
100
96
5
108
81
413
29
72
47
16
91
110
27
41
515
553
13
39
35
14
105
184
386
73
84
426
566
115
143
318
157
87
42
582
30
225
185
23
400
479
120
335
54
98
356
416
549
40
116
404
139
544
17
19
58
398
206
20
328
49
403
78
3
161
417
56
364
50
118
4
331
384
221
330
359
374
412
332
141
176
558
26
195
122
69
152
233
370
15
64
95
131
345
57
59
117
409
454
51
192
71
226
377
79
218
363
365
452
8
66
86
43
376
415
456
567
183
273
24
94
180
385
25
239
186
200
460
111
121
125
282
31
557
327
160
379
583
85
151
491
378
495
175
129
163
329
334
228
530
138
560
99
128
399
402
188
119
136
280
360
222
408
428
333
441
487
561
7
358
171
440
357
44
114
133
338
531
63
112
235
354
522
106
159
234
475
37
102
150
236
550
113
169
187
481
142
145
208
213
279
407
564
568
101
212
93
362
533
135
156
414
419
445
405
529
65
214
109
144
193
194
536
126
182
463
514
77
82
344
455
510
103
140
462
478
191
319
371
519
130
137
197
202
204
346
424
447
92
174
296
406
436
461
502
563
181
205
339
397
425
483
520
167
199
211
217
260
351
391
458
464
509
521
532
562
196
224
423
477
507
523
565
570
578
124
146
173
367
389
392
443
489
524
201
271
390
394
395
480
488
569
368
387
442
465
482
401
421
467
468
469
470
525
541
219
337
341
373
547
170
215
259
355
422
427
433
485
505
508
516
517
518
526
538
539
577
258
272
350
393
432
473
474
494
527
528
540
576
203
435
448
484
504
506
511
535
545
572
162
232
340
347
353
396
410
431
486
493
512
513
546
573
575
48
61
90
210
216
255
336
343
348
349
352
366
369
420
430
434
466
490
503
534
542
543
548
555
556
559
571
574
584
585
586
