11
3
18
10
5
3
4
0
0
0
0
13
5
5
0
4
11
9
17
8
11
11
9
8
12
11
16
10
2
3
0
16
9
12
9
9
26
9
8
9
0
1
4
4
22
14
0
0
4
2
2851
